K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0021543,0.91975,0.5,1.3137,-0.010699,-0.010286,1.0499,0.91975,0.5,1.3137,0.0020524,0.00018315,0.00048315,0.0011739,-0.00026726,0.0010824,,0.0344688,0.0077304
0.0020871,0.92801,0.5,1.3137,-0.01027,-0.010093,1.0508,0.92801,0.5,1.3137,0.0020139,0.00024863,0.00041973,0.0010904,-0.00024786,0.0010699,,0.0333936,0.00671568
0.0020491,0.93626,0.5,1.3137,-0.0097599,-0.0095462,1.0505,0.93626,0.5,1.3137,0.001978,0.00029864,0.00035577,0.001069,-0.00027353,0.0010513,,0.0327856,0.00569232
0.0020698,0.94452,0.5,1.3137,-0.0091873,-0.0082851,1.0493,0.94452,0.5,1.3137,0.0019414,0.00030042,0.00028015,0.0011477,-0.00034483,0.0010506,,0.0331168,0.0044824
0.0021441,0.95277,0.5,1.3137,-0.0086178,-0.0066013,1.048,0.95277,0.5,1.3137,0.0019021,0.00024125,0.00021122,0.0013107,-0.00040134,0.0010755,,0.0343056,0.00337952
0.0022586,0.96103,0.5,1.3137,-0.0081256,-0.0049236,1.0465,0.96103,0.5,1.3137,0.001866,0.00014281,0.00018093,0.0014657,-0.00045831,0.0011854,,0.0361376,0.00289488
0.0023997,0.96929,0.5,1.3137,-0.0076743,-0.0035618,1.0439,0.96929,0.5,1.3137,0.0018434,5.54E-05,0.00017826,0.0015216,-0.00055949,0.0014345,,0.0383952,0.00285216
0.0025047,0.97754,0.5,1.3137,-0.0071314,-0.0024649,1.0413,0.97754,0.5,1.3137,0.0018311,1.47E-05,0.00015567,0.0014976,-0.00065742,0.0016808,,0.0400752,0.00249072
0.0025204,0.9858,0.5,1.3137,-0.0064038,-0.0013126,1.0395,0.9858,0.5,1.3137,0.0018118,9.84E-06,8.35E-05,0.0014465,-0.00072698,0.0017825,,0.0403264,0.001336208
0.0024649,0.99405,0.5,1.3137,-0.0055583,0.00037035,1.038,0.99405,0.5,1.3137,0.0017707,5.41E-06,-2.77E-05,0.0013736,-0.00079492,0.0017855,,0.0394384,-0.000443504
0.0024703,1.0023,0.5,1.3137,-0.0047293,0.0030666,1.0355,1.0023,0.5,1.3137,0.0017013,-1.24E-05,-0.00010107,0.0012895,-0.00083928,0.0019498,,0.0395248,-0.00161712
0.0026107,1.0106,0.5,1.3137,-0.0039495,0.0066942,1.0316,1.0106,0.5,1.3137,0.0016121,-3.98E-05,-7.84E-05,0.0012216,-0.00084989,0.0023877,,0.0417712,-0.001254032
0.002758,1.0188,0.5,1.3137,-0.0032172,0.010371,1.0275,1.0188,0.5,1.3137,0.0015263,-6.88E-05,3.29E-05,0.0011342,-0.00088147,0.0028556,,0.044128,0.000526336
0.0028211,1.0271,0.5,1.3137,-0.002577,0.013206,1.0237,1.0271,0.5,1.3137,0.0014566,-8.70E-05,0.00021298,0.00098564,-0.00093754,0.0032,,0.0451376,0.00340768
0.0029115,1.0353,0.5,1.3137,-0.0021104,0.014896,1.0194,1.0353,0.5,1.3137,0.0014039,-0.00010115,0.00040123,0.00086571,-0.0010275,0.0035534,,0.046584,0.00641968
