"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0012284,1.7866,0.5,3.865,-0.010256,0.0022197,0.98973,1.7866,0.5,3.865,0.00073778,1.752e-05,-4.6047e-05,0.00063849,5.3369e-05,0.0010805
0.0012003,1.7949,0.5,3.865,-0.011422,0.00098682,0.99473,1.7949,0.5,3.865,0.00068539,1.9621e-05,-3.3529e-05,0.00060004,9.8625e-05,0.0011152
0.0012149,1.8032,0.5,3.865,-0.01225,-0.00063502,0.99844,1.8032,0.5,3.865,0.00063215,1.3939e-05,-3.4668e-05,0.00054898,0.0001022,0.0012486
0.0012832,1.8114,0.5,3.865,-0.012937,-0.0029748,0.99703,1.8114,0.5,3.865,0.00061024,9.394e-06,-3.6332e-05,0.00054108,7.9663e-05,0.001415
0.0013995,1.8197,0.5,3.865,-0.013728,-0.00449,0.9914,1.8197,0.5,3.865,0.00062296,2.3081e-05,-2.2545e-05,0.00054198,3.629e-05,0.0016341
0.0015609,1.8279,0.5,3.865,-0.014496,-0.0034322,0.98588,1.8279,0.5,3.865,0.00064776,4.8312e-05,-1.763e-05,0.00052018,-0.00011093,0.0019538
0.0017053,1.8362,0.5,3.865,-0.014941,-0.00090088,0.98262,1.8362,0.5,3.865,0.0006623,6.3392e-05,-5.0126e-05,0.00054359,-0.00036456,0.0022048
0.0017944,1.8446,0.5,3.865,-0.015023,0.00075561,0.98008,1.8446,0.5,3.865,0.00066353,6.4321e-05,-5.4888e-05,0.00062492,-0.00060209,0.0023004
0.0018885,1.8534,0.5,3.865,-0.014848,0.0013487,0.97747,1.8534,0.5,3.865,0.00066275,5.8288e-05,8.6551e-06,0.00073833,-0.00078754,0.002376
0.0020536,1.8626,0.5,3.865,-0.014571,0.0022236,0.97561,1.8626,0.5,3.865,0.00067342,4.397e-05,9.132e-05,0.00091628,-0.00095081,0.0025176
0.0022882,1.8723,0.5,3.865,-0.014428,0.0039426,0.97469,1.8723,0.5,3.865,0.00070658,5.5424e-06,0.00017846,0.0011349,-0.0011297,0.0027348
0.0025575,1.8824,0.5,3.865,-0.014443,0.0056107,0.97317,1.8824,0.5,3.865,0.00076358,-7.4149e-05,0.00032652,0.0012299,-0.001361,0.0031215
0.0027587,1.8931,0.5,3.865,-0.014256,0.006697,0.97098,1.8931,0.5,3.865,0.00083143,-0.00018706,0.00055721,0.0011603,-0.0015076,0.0035256
0.002722,1.9042,0.5,3.865,-0.013716,0.0076792,0.97068,1.9042,0.5,3.865,0.00088625,-0.00027693,0.00070486,0.0011124,-0.0013923,0.0034454
0.0026504,1.9159,0.5,3.865,-0.013094,0.0081973,0.97262,1.9159,0.5,3.865,0.00091858,-0.00029555,0.00068601,0.0011848,-0.0012272,0.0031974
0.0026938,1.9282,0.5,3.865,-0.012313,0.0090422,0.97427,1.9282,0.5,3.865,0.00093495,-0.00025232,0.00059249,0.0013082,-0.0011652,0.0031446
0.0026587,1.941,0.5,3.865,-0.011045,0.011198,0.97517,1.941,0.5,3.865,0.00092937,-0.00016685,0.00041761,0.0013655,-0.0010176,0.0030225
0.0025935,1.9545,0.5,3.865,-0.0096105,0.013239,0.97785,1.9545,0.5,3.865,0.00091042,-4.9902e-05,0.00020708,0.001314,-0.00090341,0.0029626
0.0024774,1.9686,0.5,3.865,-0.0087376,0.014985,0.98012,1.9686,0.5,3.865,0.00090105,8.9088e-05,5.4381e-05,0.001305,-0.00092387,0.0027489
0.0022489,1.9833,0.5,3.865,-0.0085091,0.016461,0.98026,1.9833,0.5,3.865,0.00087607,0.00020058,8.8962e-06,0.0013968,-0.00091276,0.002225
0.0018532,1.9988,0.5,3.865,-0.0082585,0.015734,0.97858,1.9988,0.5,3.865,0.00082433,0.00021945,-0.00012542,0.0013432,-0.00071173,0.0015388
0.0016964,2.0149,0.5,3.865,-0.007136,0.011155,0.97857,2.0149,0.5,3.865,0.00079736,0.00012459,-0.00023083,0.0011263,-0.00060707,0.0014691
0.0018271,2.0319,0.5,3.865,-0.0052305,0.0053566,0.9829,2.0319,0.5,3.865,0.00081582,9.1099e-06,-0.00017019,0.00088666,-0.00060168,0.0019518
0.0017049,2.0496,0.5,3.865,-0.0033181,0.0015627,0.98299,2.0496,0.5,3.865,0.00082816,5.7052e-06,-0.00012734,0.00074796,-0.00034789,0.0018337
0.0015615,2.0681,0.5,3.865,-0.0018802,-0.00036766,0.97757,2.0681,0.5,3.865,0.00082084,8.3359e-05,-9.9563e-05,0.00090379,-0.00021609,0.0013984
0.0015901,2.0875,0.5,3.865,-0.0010152,0.00075176,0.97674,2.0875,0.5,3.865,0.00087348,0.00014245,-0.00015484,0.0010829,-0.00024062,0.0012239
0.0015015,2.1078,0.5,3.865,9.5072e-05,0.0047132,0.97547,2.1078,0.5,3.865,0.00093868,9.9712e-05,-0.00013923,0.0010202,-0.0001635,0.0010441
0.0013388,2.129,0.5,3.865,0.0015152,0.0053582,0.96786,2.129,0.5,3.865,0.00089205,1.9695e-05,-0.00013474,0.00077692,-3.7415e-06,0.0010086
0.001528,2.1511,0.5,3.865,0.0032515,-0.0010631,0.9658,2.1511,0.5,3.865,0.00078311,1.5813e-05,-0.00039556,0.00058723,-0.00010487,0.0016856
