"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0050654,0.10006,0.5,1.3518,0.0021865,-0.0052404,0.87367,0.10006,0.5,1.3518,0.00079374,0.00035184,-0.0002436,0.0020162,0.0018171,0.0073208
0.0043973,0.13258,0.5,1.3518,-0.00053832,-0.019248,0.93273,0.13258,0.5,1.3518,0.00063097,0.00035708,-0.00034253,0.0017625,0.00047529,0.0064012
0.0039204,0.16379,0.5,1.3518,-0.0010514,-0.014693,0.97618,0.16379,0.5,1.3518,0.00041513,0.00014816,-0.00058116,0.0012425,-0.00064803,0.0061833
0.0023607,0.19372,0.5,1.3518,-0.0018207,-0.012417,1.0154,0.19372,0.5,1.3518,0.00045641,0.00014458,-8.1546e-05,0.00095492,-0.00024033,0.00331
0.001671,0.22242,0.5,1.3518,-0.0040603,-0.014151,1.0359,0.22242,0.5,1.3518,0.00051291,0.00016841,0.00012797,0.00082899,0.00030192,0.0020002
0.0016143,0.24993,0.5,1.3518,-0.0062903,-0.014169,1.0518,0.24993,0.5,1.3518,0.00049525,0.00013074,-4.5653e-05,0.00096485,0.00015269,0.0017685
0.0014483,0.27629,0.5,1.3518,-0.0096142,-0.016117,1.0648,0.27629,0.5,1.3518,0.00047344,7.0804e-05,-0.00024421,0.00079965,9.871e-05,0.0016234
0.0014187,0.30154,0.5,1.3518,-0.012785,-0.013907,1.0597,0.30154,0.5,1.3518,0.00040233,5.384e-05,-0.0001681,0.00087819,0.00026912,0.001557
0.0015734,0.32572,0.5,1.3518,-0.012936,-0.0083712,1.0541,0.32572,0.5,1.3518,0.00039519,0.00013557,-0.00021946,0.0011295,-0.00015357,0.001622
0.001876,0.34887,0.5,1.3518,-0.012613,-0.0090171,1.0663,0.34887,0.5,1.3518,0.00047441,0.00024705,-0.00022877,0.00097235,-0.00047413,0.0023052
0.0018092,0.37102,0.5,1.3518,-0.015815,-0.013483,1.0695,0.37102,0.5,1.3518,0.00050394,0.00030367,-0.00025651,0.0007059,-0.00044852,0.0024086
0.0014305,0.39221,0.5,1.3518,-0.020866,-0.018399,1.0687,0.39221,0.5,1.3518,0.00054653,0.00037807,-0.00038724,0.0007042,-0.00041413,0.0016102
0.0014114,0.41248,0.5,1.3518,-0.025865,-0.019889,1.0685,0.41248,0.5,1.3518,0.00065537,0.00040287,-0.00038559,0.0006996,-0.00037137,0.0014678
