"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0020567,0.63738,0.5,1.3518,0.0019104,-0.010781,1.0592,0.63738,0.5,1.3518,0.0012838,8.5085e-05,-0.00034087,0.00077748,-2.7433e-05,0.002052
0.0019031,0.64661,0.5,1.3518,0.00039653,-0.011769,1.0629,0.64661,0.5,1.3518,0.0011258,1.7697e-05,-0.00029518,0.0007382,0.00016429,0.0019421
0.0018873,0.65542,0.5,1.3518,-0.0012384,-0.010191,1.0677,0.65542,0.5,1.3518,0.0010339,-5.0565e-05,-0.00024897,0.00075322,0.00035294,0.0019875
0.0020521,0.66381,0.5,1.3518,-0.0027497,-0.0077341,1.072,0.66381,0.5,1.3518,0.0010243,-0.00012393,-0.0003023,0.00076455,0.00052363,0.0023154
0.0022473,0.67207,0.5,1.3518,-0.0040569,-0.0056088,1.0735,0.67207,0.5,1.3518,0.0010634,-0.00016804,-0.00044443,0.00072933,0.00062815,0.0027019
0.002345,0.68032,0.5,1.3518,-0.0052459,-0.0037853,1.0718,0.68032,0.5,1.3518,0.0011085,-0.00016684,-0.00058997,0.0006734,0.00063108,0.002908
0.0023145,0.68858,0.5,1.3518,-0.0063997,-0.0020842,1.0682,0.68858,0.5,1.3518,0.0011462,-0.0001372,-0.0006791,0.00062994,0.00054879,0.0028528
0.0022569,0.69683,0.5,1.3518,-0.0073625,-0.00044846,1.065,0.69683,0.5,1.3518,0.0011914,-0.00010742,-0.00071054,0.00061042,0.00044595,0.002712
0.0022997,0.70509,0.5,1.3518,-0.0077907,0.00069072,1.0642,0.70509,0.5,1.3518,0.0012574,-8.7088e-05,-0.00072252,0.00062032,0.00037396,0.0027217
0.00242,0.71335,0.5,1.3518,-0.0074588,0.00060679,1.0657,0.71335,0.5,1.3518,0.0013399,-5.5022e-05,-0.00074642,0.00064031,0.00029982,0.0028597
0.0025213,0.7216,0.5,1.3518,-0.0065336,-0.00084502,1.0676,0.7216,0.5,1.3518,0.0014301,4.4127e-06,-0.00078359,0.00064208,0.00016977,0.0029704
0.002595,0.72986,0.5,1.3518,-0.0053625,-0.0032505,1.0687,0.72986,0.5,1.3518,0.0015162,7.2337e-05,-0.00082631,0.00062353,4.0826e-06,0.0030503
0.002662,0.73811,0.5,1.3518,-0.0041093,-0.0060879,1.069,0.73811,0.5,1.3518,0.0015752,0.00011115,-0.0008522,0.00060625,-0.00014278,0.0031424
