K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0018159,1.7784,0.5,1.3518,0.0024942,-0.0010198,0.99634,1.7784,0.5,1.3518,0.00050338,-4.80E-05,-0.00024651,0.00066084,-0.00041446,0.0024675,,0.0290544,-0.00394416
0.0019234,1.7866,0.5,1.3518,0.00083138,-0.0018322,0.9997,1.7866,0.5,1.3518,0.00047967,-6.83E-05,-0.00029424,0.00072509,-0.00048856,0.0026421,,0.0307744,-0.00470784
0.0019433,1.7949,0.5,1.3518,-0.0004421,-0.0022054,1.003,1.7949,0.5,1.3518,0.00048472,-5.96E-05,-0.00029457,0.00078856,-0.00056296,0.0026132,,0.0310928,-0.00471312
0.0018532,1.8032,0.5,1.3518,-0.0011381,-0.0022501,1.0052,1.8032,0.5,1.3518,0.00051921,-3.35E-05,-0.00022503,0.0008182,-0.0006009,0.002369,,0.0296512,-0.00360048
0.0017292,1.8114,0.5,1.3518,-0.0013161,-0.0024949,1.0065,1.8114,0.5,1.3518,0.00057587,-1.60E-05,-0.00012915,0.00083225,-0.00056478,0.0020504,,0.0276672,-0.0020664
0.0016697,1.8197,0.5,1.3518,-0.001209,-0.0027591,1.0085,1.8197,0.5,1.3518,0.00065214,-1.41E-05,-1.51E-05,0.00084885,-0.00049546,0.0018384,,0.0267152,-0.0002416
0.0016828,1.8279,0.5,1.3518,-0.0010745,-0.0027592,1.0109,1.8279,0.5,1.3518,0.00074341,-1.05E-05,0.00010679,0.00087924,-0.00045636,0.001743,,0.0269248,0.00170864
0.0017231,1.8362,0.5,1.3518,-0.0011501,-0.0024363,1.0133,1.8362,0.5,1.3518,0.00084878,1.41E-05,0.00022963,0.00090395,-0.00044912,0.0016934,,0.0275696,0.00367408
0.0018225,1.8446,0.5,1.3518,-0.0014665,-0.0020019,1.0157,1.8446,0.5,1.3518,0.00097691,5.05E-05,0.00032928,0.00089883,-0.00048683,0.0017692,,0.02916,0.00526848
0.0018515,1.8534,0.5,1.3518,-0.0017897,-0.001947,1.021,1.8534,0.5,1.3518,0.00113,8.25E-05,0.00034961,0.00089022,-0.00046195,0.0016828,,0.029624,0.00559376
0.001756,1.8626,0.5,1.3518,-0.0018876,-0.0028631,1.0274,1.8626,0.5,1.3518,0.0012972,0.00011438,0.00031946,0.00086101,-0.00032627,0.0013537,,0.028096,0.00511136
