K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0038556,0.90324,0.5,3.8173,0.0076685,-0.0059915,1.0457,0.90324,0.5,3.8173,0.0012258,-7.49E-06,-0.00046056,0.0017849,-0.0017759,0.0047004,,0.106803324,-0.012757895
0.0034786,0.91149,0.5,3.8173,0.0087698,-0.0058905,1.0473,0.91149,0.5,3.8173,0.0012066,-1.36E-05,-0.0004652,0.0016584,-0.0015221,0.0040923,,0.096360111,-0.012886427
0.0031786,0.91975,0.5,3.8173,0.0098371,-0.0060908,1.0482,0.91975,0.5,3.8173,0.0011647,-2.89E-05,-0.00046809,0.0015813,-0.0013872,0.0036113,,0.088049861,-0.012966482
0.0029755,0.92801,0.5,3.8173,0.010739,-0.0065482,1.0474,0.92801,0.5,3.8173,0.00111,-6.09E-05,-0.00044304,0.001547,-0.0013723,0.003294,,0.082423823,-0.012272576
0.0029052,0.93626,0.5,3.8173,0.011259,-0.007402,1.0444,0.93626,0.5,3.8173,0.0010551,-0.00010969,-0.00036416,0.0015638,-0.0015043,0.0031916,,0.080476454,-0.010087535
0.0029682,0.94452,0.5,3.8173,0.011246,-0.0084935,1.0394,0.94452,0.5,3.8173,0.0010168,-0.00015745,-0.00022551,0.0016493,-0.0017141,0.0032703,,0.082221607,-0.006246814
0.0031016,0.95277,0.5,3.8173,0.010722,-0.0091825,1.0334,0.95277,0.5,3.8173,0.0010144,-0.00019064,-5.06E-05,0.0017883,-0.001871,0.0034004,,0.085916898,-0.001400499
0.0032153,0.96103,0.5,3.8173,0.0098172,-0.0091465,1.0278,0.96103,0.5,3.8173,0.0010598,-0.00021403,0.00011284,0.001938,-0.0019285,0.0034328,,0.089066482,0.003125762
0.0032372,0.96929,0.5,3.8173,0.0086506,-0.0087146,1.0232,0.96929,0.5,3.8173,0.0011549,-0.00022507,0.00021195,0.0021127,-0.0019041,0.0032068,,0.08967313,0.005871191
0.0032019,0.97754,0.5,3.8173,0.0072504,-0.0081625,1.0196,0.97754,0.5,3.8173,0.0012979,-0.00021578,0.00022196,0.002354,-0.0018404,0.0027519,,0.088695291,0.006148476
0.0032373,0.9858,0.5,3.8173,0.0056628,-0.0074935,1.0154,0.9858,0.5,3.8173,0.001482,-0.00020046,0.00018176,0.0026273,-0.0018144,0.0023651,,0.0896759,0.005034903
0.0034228,0.99405,0.5,3.8173,0.0040775,-0.0067839,1.0106,0.99405,0.5,3.8173,0.0016866,-0.00018891,0.00014594,0.0028647,-0.0018584,0.0022941,,0.094814404,0.004042659
0.0036813,1.0023,0.5,3.8173,0.0027537,-0.0059405,1.0067,1.0023,0.5,3.8173,0.0018889,-0.00016055,0.0001094,0.0030226,-0.0018963,0.002451,,0.101975069,0.003030471
0.0038758,1.0106,0.5,3.8173,0.0018729,-0.0046498,1.0042,1.0106,0.5,3.8173,0.0020881,-0.0001013,5.61E-05,0.00307,-0.0018381,0.0025934,,0.107362881,0.00155385
0.0039154,1.0188,0.5,3.8173,0.0015109,-0.0027527,1.0021,1.0188,0.5,3.8173,0.0022986,-2.36E-05,2.66E-05,0.0029509,-0.0016362,0.0025813,,0.108459834,0.000736898
0.0037757,1.0271,0.5,3.8173,0.0016889,-0.00022434,0.99876,1.0271,0.5,3.8173,0.0025235,6.70E-05,6.84E-05,0.0026067,-0.0012834,0.0024212,,0.104590028,0.001893795
