K,X,Y,Z,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.01362,0.63738,0.5,10.096,-0.00059162,-0.016444,1.0389,0.63738,0.5,10.096,0.0091815,0.0034152,0.0015453,0.0082676,8.04E-05,0.009791,,0.377285319,0.042806094
0.014348,0.64661,0.5,10.096,-0.00090582,-0.017772,1.036,0.64661,0.5,10.096,0.0095951,0.0036718,0.001677,0.0086322,2.17E-05,0.010469,,0.397451524,0.046454294
0.014903,0.65542,0.5,10.096,-0.00126,-0.01862,1.0331,0.65542,0.5,10.096,0.010047,0.003813,0.0018619,0.0089303,-5.78E-06,0.010829,,0.412825485,0.051576177
0.015403,0.66381,0.5,10.096,-0.0016738,-0.018484,1.0301,0.66381,0.5,10.096,0.010525,0.0038598,0.0020867,0.0091484,0.00014766,0.011133,,0.4266759,0.057803324
0.015889,0.67207,0.5,10.096,-0.0018331,-0.017638,1.0266,0.67207,0.5,10.096,0.010951,0.0038434,0.0023324,0.0094698,0.00039965,0.011356,,0.440138504,0.064609418
0.016331,0.68032,0.5,10.096,-0.001774,-0.017104,1.0227,0.68032,0.5,10.096,0.011305,0.0038701,0.0026673,0.0098812,0.00071041,0.011476,,0.452382271,0.073886427
0.016744,0.68858,0.5,10.096,-0.001831,-0.01723,1.019,0.68858,0.5,10.096,0.01164,0.0039256,0.0028625,0.010078,0.00084517,0.011769,,0.463822715,0.079293629
0.01719,0.69683,0.5,10.096,-0.0020135,-0.016873,1.0169,0.69683,0.5,10.096,0.01192,0.003913,0.0029285,0.010097,0.00067339,0.012363,,0.476177285,0.081121884
0.017714,0.70509,0.5,10.096,-0.0020482,-0.015986,1.0146,0.70509,0.5,10.096,0.012047,0.0037937,0.003062,0.010284,0.0003519,0.013097,,0.490692521,0.084819945
0.018078,0.71335,0.5,10.096,-0.0017876,-0.014996,1.0113,0.71335,0.5,10.096,0.012021,0.0035868,0.0032,0.010558,-2.50E-05,0.013577,,0.500775623,0.088642659
0.018286,0.7216,0.5,10.096,-0.0013632,-0.013723,1.0077,0.7216,0.5,10.096,0.011923,0.0033909,0.0033843,0.010861,-0.00028315,0.013789,,0.506537396,0.093747922
0.018596,0.72986,0.5,10.096,-0.0011194,-0.012751,1.0039,0.72986,0.5,10.096,0.011828,0.0033028,0.0036186,0.011451,-0.00043206,0.013912,,0.515124654,0.100238227
0.018917,0.73811,0.5,10.096,-0.0014035,-0.012075,1.0004,0.73811,0.5,10.096,0.011833,0.0032939,0.0037811,0.012003,-0.0005545,0.013998,,0.52401662,0.104739612
0.019247,0.74637,0.5,10.096,-0.0020906,-0.011415,0.99725,0.74637,0.5,10.096,0.011985,0.0032543,0.0038889,0.012346,-0.00061275,0.014163,,0.533157895,0.107725762
0.019812,0.75463,0.5,10.096,-0.0027049,-0.011204,0.99449,0.75463,0.5,10.096,0.012224,0.0031822,0.0039175,0.012906,-0.00061369,0.014493,,0.548808864,0.108518006
0.020415,0.76288,0.5,10.096,-0.0031356,-0.011348,0.9915,0.76288,0.5,10.096,0.012517,0.0031834,0.0039067,0.013417,-0.00052034,0.014897,,0.565512465,0.108218837
0.02094,0.77114,0.5,10.096,-0.0036815,-0.011909,0.98829,0.77114,0.5,10.096,0.012893,0.0033195,0.0040303,0.013578,-0.00034194,0.015408,,0.580055402,0.111642659
0.021614,0.7794,0.5,10.096,-0.004467,-0.013175,0.98472,0.7794,0.5,10.096,0.013384,0.0035349,0.004303,0.013877,-2.68E-06,0.015968,,0.598725762,0.119196676
0.022294,0.78765,0.5,10.096,-0.0054036,-0.014917,0.98073,0.78765,0.5,10.096,0.014036,0.0038076,0.0046937,0.014381,0.00042373,0.016171,,0.617562327,0.130019391
0.022795,0.79591,0.5,10.096,-0.0066038,-0.016166,0.97711,0.79591,0.5,10.096,0.014831,0.0040907,0.0050655,0.014645,0.00076059,0.016115,,0.631440443,0.14031856
0.023497,0.80416,0.5,10.096,-0.0081054,-0.016198,0.97215,0.80416,0.5,10.096,0.01563,0.004178,0.0054301,0.014817,0.0010988,0.016547,,0.650886427,0.150418283
0.024291,0.81242,0.5,10.096,-0.0096816,-0.014875,0.96541,0.81242,0.5,10.096,0.016327,0.0039754,0.0057772,0.015222,0.0012803,0.017032,,0.672880886,0.160033241
0.024775,0.82068,0.5,10.096,-0.011126,-0.013349,0.95946,0.82068,0.5,10.096,0.0169,0.0036517,0.0060375,0.015659,0.0011636,0.016991,,0.686288089,0.167243767
0.025014,0.82893,0.5,10.096,-0.012131,-0.013064,0.95425,0.82893,0.5,10.096,0.0173,0.0032264,0.0062944,0.015899,0.00088667,0.01683,,0.692908587,0.174360111
0.0041136,0.030909,0.5,10.112,0.0016946,0.021318,0.78303,0.030909,0.5,10.112,0.00031217,-8.87E-05,-0.0004342,0.0021915,-5.99E-05,0.0057236,,0.113950139,-0.012027701
0.0050128,0.066184,0.5,10.112,0.0040735,0.015034,0.91324,0.066184,0.5,10.112,0.00075741,-7.01E-05,-0.00070368,0.0025673,-0.00039607,0.0067009,,0.138858726,-0.019492521
0.0045512,0.10006,0.5,10.112,0.0065514,0.0039323,0.9643,0.10006,0.5,10.112,0.00094534,4.59E-05,-0.00041308,0.0021661,-0.00052059,0.005991,,0.126072022,-0.011442659
0.0037765,0.13258,0.5,10.112,0.0079801,-0.0019418,0.99646,0.13258,0.5,10.112,0.00098495,2.86E-05,-0.00015498,0.0017698,-0.00029576,0.0047982,,0.104612188,-0.004293075
0.003256,0.16379,0.5,10.112,0.0083622,-0.0092762,1.0193,0.16379,0.5,10.112,0.0010582,2.91E-05,-0.00021804,0.0015456,-0.00027109,0.0039081,,0.090193906,-0.006039889
0.003329,0.19372,0.5,10.112,0.0082963,-0.013945,1.0309,0.19372,0.5,10.112,0.0012304,0.000114,-0.00025864,0.0014526,-0.00031358,0.003975,,0.092216066,-0.007164543
0.003589,0.22242,0.5,10.112,0.0079147,-0.016125,1.0465,0.22242,0.5,10.112,0.0015223,0.00018553,-0.00027169,0.0014974,-0.00039918,0.0041584,,0.099418283,-0.007526039
0.0034459,0.24993,0.5,10.112,0.0073396,-0.016253,1.0568,0.24993,0.5,10.112,0.0018216,0.00028133,-0.00015318,0.0014799,-0.00046659,0.0035903,,0.095454294,-0.004243213
0.00329,0.27629,0.5,10.112,0.0068455,-0.014795,1.0613,0.27629,0.5,10.112,0.0020306,0.0003394,-5.36E-05,0.001444,-0.00054589,0.0031055,,0.091135734,-0.001484765
0.0034634,0.30154,0.5,10.112,0.0064579,-0.014733,1.0651,0.30154,0.5,10.112,0.0022469,0.00031535,-3.95E-05,0.0015834,-0.00057501,0.0030964,,0.095939058,-0.001094183
0.0037431,0.32572,0.5,10.112,0.005866,-0.015312,1.0666,0.32572,0.5,10.112,0.0025644,0.000286,0.0001626,0.0017739,-0.0006697,0.0031479,,0.103686981,0.004504155
0.0040422,0.34887,0.5,10.112,0.0049905,-0.016118,1.0688,0.34887,0.5,10.112,0.0029076,0.00034974,0.00022501,0.0019184,-0.0008337,0.0032583,,0.111972299,0.006232964
0.0043072,0.37102,0.5,10.112,0.0045111,-0.016224,1.0698,0.37102,0.5,10.112,0.0031707,0.00042568,8.77E-05,0.001996,-0.00084404,0.0034478,,0.119313019,0.002429363
0.0046983,0.39221,0.5,10.112,0.0047927,-0.016188,1.0702,0.39221,0.5,10.112,0.0033375,0.00049187,-1.21E-05,0.0020759,-0.00085206,0.0039832,,0.130146814,-0.00033518
0.0051175,0.41248,0.5,10.112,0.0053067,-0.015883,1.0701,0.41248,0.5,10.112,0.0034966,0.00058838,-3.99E-05,0.0023187,-0.00088166,0.0044197,,0.141759003,-0.001105263
0.0054797,0.43187,0.5,10.112,0.0054829,-0.01525,1.0674,0.43187,0.5,10.112,0.0037195,0.00071656,2.62E-05,0.0025989,-0.00090619,0.0046409,,0.151792244,0.000725762
0.0059517,0.4504,0.5,10.112,0.0054497,-0.015578,1.0638,0.4504,0.5,10.112,0.0040196,0.00087496,4.73E-05,0.0028457,-0.00092305,0.0050381,,0.164867036,0.001310249
0.0064912,0.46812,0.5,10.112,0.005379,-0.015761,1.0609,0.46812,0.5,10.112,0.0043784,0.00096801,8.15E-05,0.0032367,-0.00095698,0.0053673,,0.179811634,0.002257618
0.007029,0.48504,0.5,10.112,0.0047069,-0.015274,1.059,0.48504,0.5,10.112,0.0048296,0.0010374,9.54E-05,0.0036575,-0.0010814,0.0055709,,0.194709141,0.002642659
0.0076953,0.50122,0.5,10.112,0.0034335,-0.014607,1.055,0.50122,0.5,10.112,0.0053617,0.0012316,0.00019064,0.0040733,-0.0010969,0.0059555,,0.213166205,0.005280886
0.0084086,0.51667,0.5,10.112,0.002254,-0.014438,1.0518,0.51667,0.5,10.112,0.0058464,0.0014499,0.00035223,0.0044528,-0.00099612,0.0065181,,0.232925208,0.009757064
0.009079,0.53142,0.5,10.112,0.0016118,-0.014957,1.0506,0.53142,0.5,10.112,0.0062438,0.0014986,0.00051885,0.0048308,-0.001032,0.0070835,,0.251495845,0.014372576
0.0096844,0.54551,0.5,10.112,0.0014614,-0.014968,1.05,0.54551,0.5,10.112,0.0065646,0.0014936,0.00072921,0.0052388,-0.0010631,0.0075654,,0.268265928,0.020199723
0.010289,0.55896,0.5,10.112,0.0011593,-0.014773,1.0485,0.55896,0.5,10.112,0.0069317,0.0015479,0.00084108,0.0055312,-0.0010093,0.0081157,,0.28501385,0.023298615
0.010997,0.5718,0.5,10.112,0.00020105,-0.01441,1.0467,0.5718,0.5,10.112,0.0074326,0.0017232,0.0010194,0.0058039,-0.00086698,0.008758,,0.304626039,0.028238227
0.011437,0.58405,0.5,10.112,-0.00062993,-0.013475,1.0452,0.58405,0.5,10.112,0.007854,0.0020057,0.0011712,0.0061532,-0.00066599,0.0088664,,0.316814404,0.032443213
0.011711,0.59575,0.5,10.112,-0.00054011,-0.013621,1.0447,0.59575,0.5,10.112,0.0080597,0.0022781,0.0011537,0.006526,-0.00057408,0.0088365,,0.324404432,0.031958449
0.012081,0.6069,0.5,10.112,-0.00017416,-0.014874,1.0449,0.6069,0.5,10.112,0.0082274,0.0026149,0.0011568,0.0069764,-0.00055702,0.008959,,0.33465374,0.032044321
0.012474,0.61755,0.5,10.112,-0.0002094,-0.015459,1.0437,0.61755,0.5,10.112,0.0084929,0.002906,0.0012522,0.0074373,-0.00039311,0.0090184,,0.345540166,0.034686981
0.012981,0.6277,0.5,10.112,-0.0005759,-0.015656,1.0412,0.6277,0.5,10.112,0.0088228,0.0031646,0.0013888,0.0078848,-5.20E-05,0.009255,,0.359584488,0.038470914
0.013682,0.63738,0.5,10.112,-0.00098427,-0.016532,1.0386,0.63738,0.5,10.112,0.009215,0.003468,0.0015183,0.0083038,9.69E-05,0.009846,,0.37900277,0.042058172
0.014373,0.64661,0.5,10.112,-0.0012861,-0.017689,1.0357,0.64661,0.5,10.112,0.0096543,0.0036928,0.0016607,0.008622,2.10E-05,0.010471,,0.398144044,0.04600277
0.014912,0.65542,0.5,10.112,-0.0016619,-0.018385,1.0328,0.65542,0.5,10.112,0.010125,0.0038228,0.0018781,0.0088832,1.64E-05,0.010816,,0.413074792,0.052024931
0.015445,0.66381,0.5,10.112,-0.0020589,-0.018293,1.0296,0.66381,0.5,10.112,0.010593,0.0038691,0.0021172,0.0091297,0.00021061,0.011167,,0.427839335,0.058648199
0.015936,0.67207,0.5,10.112,-0.0021286,-0.017697,1.0261,0.67207,0.5,10.112,0.010976,0.0038804,0.0023908,0.0095238,0.00047559,0.011371,,0.441440443,0.066227147
0.016344,0.68032,0.5,10.112,-0.0019826,-0.017222,1.0222,0.68032,0.5,10.112,0.011308,0.0039143,0.0027104,0.0099193,0.00071843,0.011461,,0.452742382,0.075080332
0.016727,0.68858,0.5,10.112,-0.0019456,-0.017038,1.0187,0.68858,0.5,10.112,0.01164,0.0039249,0.0028413,0.010028,0.00076257,0.011786,,0.463351801,0.078706371
0.017172,0.69683,0.5,10.112,-0.0019615,-0.016321,1.0164,0.69683,0.5,10.112,0.011879,0.0038565,0.0028812,0.010045,0.0005531,0.01242,,0.47567867,0.079811634
0.017695,0.70509,0.5,10.112,-0.0018317,-0.0153,1.014,0.70509,0.5,10.112,0.011934,0.0036905,0.0030042,0.010321,0.00026183,0.013135,,0.490166205,0.083218837
0.018031,0.71335,0.5,10.112,-0.0015261,-0.014311,1.0107,0.71335,0.5,10.112,0.011865,0.0034366,0.0031362,0.010692,-6.73E-05,0.013504,,0.499473684,0.086875346
0.018266,0.7216,0.5,10.112,-0.0011653,-0.013036,1.007,0.7216,0.5,10.112,0.011784,0.0032419,0.0033533,0.011104,-0.00029598,0.013643,,0.50598338,0.092889197
0.018597,0.72986,0.5,10.112,-0.0010691,-0.011979,1.0034,0.72986,0.5,10.112,0.01176,0.0032135,0.0036225,0.011668,-0.00040849,0.013765,,0.515152355,0.10034626
0.018863,0.73811,0.5,10.112,-0.0015224,-0.011214,1.0003,0.73811,0.5,10.112,0.011848,0.0032525,0.0037928,0.012035,-0.00042679,0.013843,,0.522520776,0.105063712
0.019191,0.74637,0.5,10.112,-0.0022597,-0.010682,0.99733,0.74637,0.5,10.112,0.012039,0.0032575,0.0039031,0.012297,-0.00039792,0.014045,,0.531606648,0.108119114
0.019782,0.75463,0.5,10.112,-0.0028305,-0.010677,0.99444,0.75463,0.5,10.112,0.012271,0.0032483,0.0039331,0.012836,-0.00041385,0.014456,,0.547977839,0.108950139
0.020341,0.76288,0.5,10.112,-0.003289,-0.010955,0.99114,0.76288,0.5,10.112,0.012569,0.0033038,0.0039454,0.013236,-0.00038028,0.014876,,0.563462604,0.109290859
0.020868,0.77114,0.5,10.112,-0.0039557,-0.011707,0.98771,0.77114,0.5,10.112,0.012994,0.0034831,0.0041173,0.013339,-0.00024453,0.015404,,0.578060942,0.114052632
0.021578,0.7794,0.5,10.112,-0.0048686,-0.013213,0.98412,0.7794,0.5,10.112,0.013554,0.003722,0.0044038,0.013699,7.09E-05,0.015903,,0.597728532,0.12198892
0.022243,0.78765,0.5,10.112,-0.0059136,-0.015052,0.98021,0.78765,0.5,10.112,0.014255,0.0039918,0.0047174,0.014272,0.00045394,0.015958,,0.616149584,0.1306759
0.022771,0.79591,0.5,10.112,-0.007164,-0.016203,0.9766,0.79591,0.5,10.112,0.015064,0.0042425,0.0050448,0.014546,0.00079567,0.015932,,0.630775623,0.139745152
0.023528,0.80416,0.5,10.112,-0.0086424,-0.015972,0.97161,0.80416,0.5,10.112,0.015848,0.0042557,0.0054456,0.014714,0.00114,0.016494,,0.651745152,0.150847645
0.024318,0.81242,0.5,10.112,-0.010144,-0.014538,0.96501,0.81242,0.5,10.112,0.0165,0.0040147,0.0058153,0.015138,0.0012682,0.016998,,0.673628809,0.161088643
0.024759,0.82068,0.5,10.112,-0.011413,-0.013054,0.95902,0.82068,0.5,10.112,0.016979,0.0036992,0.0060798,0.0156,0.0011106,0.016939,,0.685844875,0.168415512
0.024982,0.82893,0.5,10.112,-0.012179,-0.012803,0.95351,0.82893,0.5,10.112,0.017257,0.0032531,0.0063137,0.015885,0.00085558,0.016822,,0.692022161,0.174894737
0.0041259,0.030909,0.5,10.128,0.0016656,0.021318,0.78273,0.030909,0.5,10.128,0.00031207,-8.54E-05,-0.0004354,0.0021983,-6.66E-05,0.0057413,,0.114290859,-0.012060942
0.0050237,0.066184,0.5,10.128,0.0040206,0.015046,0.91298,0.066184,0.5,10.128,0.00075644,-6.59E-05,-0.00070477,0.0025795,-0.00040036,0.0067114,,0.139160665,-0.019522715
0.0045548,0.10006,0.5,10.128,0.0064936,0.0039445,0.96422,0.10006,0.5,10.128,0.00094518,4.90E-05,-0.00041395,0.0021785,-0.00052268,0.0059858,,0.126171745,-0.011466759
0.0037822,0.13258,0.5,10.128,0.007911,-0.0019295,0.99647,0.13258,0.5,10.128,0.00098901,2.99E-05,-0.00015526,0.0017752,-0.00029782,0.0048003,,0.104770083,-0.004300831
0.0032587,0.16379,0.5,10.128,0.0082708,-0.0092877,1.0194,0.16379,0.5,10.128,0.001065,2.95E-05,-0.00021291,0.0015453,-0.00027141,0.0039072,,0.090268698,-0.005897784
0.0033227,0.19372,0.5,10.128,0.0081681,-0.013979,1.031,0.19372,0.5,10.128,0.0012319,0.00011597,-0.0002533,0.0014498,-0.00031468,0.0039638,,0.092041551,-0.00701662
0.0035847,0.22242,0.5,10.128,0.0077553,-0.016167,1.0465,0.22242,0.5,10.128,0.0015183,0.0001875,-0.00027087,0.0014931,-0.0003989,0.004158,,0.099299169,-0.007503324
0.0034431,0.24993,0.5,10.128,0.0072119,-0.016305,1.0567,0.24993,0.5,10.128,0.0018174,0.00028222,-0.00015063,0.0014745,-0.00046247,0.0035942,,0.095376731,-0.004172576
0.0032862,0.27629,0.5,10.128,0.0067787,-0.014808,1.0612,0.27629,0.5,10.128,0.0020268,0.00033817,-4.96E-05,0.0014411,-0.00054534,0.0031045,,0.091030471,-0.001373961
0.0034666,0.30154,0.5,10.128,0.0064296,-0.01472,1.0651,0.30154,0.5,10.128,0.0022468,0.0003145,-3.73E-05,0.0015835,-0.00057789,0.0031028,,0.096027701,-0.001033241
0.0037482,0.32572,0.5,10.128,0.0058525,-0.015331,1.0666,0.32572,0.5,10.128,0.002568,0.00028843,0.00016401,0.0017726,-0.00066626,0.0031558,,0.103828255,0.004543213
0.0040453,0.34887,0.5,10.128,0.0049779,-0.016177,1.069,0.34887,0.5,10.128,0.0029134,0.00034979,0.00023166,0.001917,-0.00082438,0.0032602,,0.112058172,0.006417175
0.0043154,0.37102,0.5,10.128,0.0045013,-0.016269,1.07,0.37102,0.5,10.128,0.00318,0.00042007,0.00010063,0.0019975,-0.00083853,0.0034533,,0.119540166,0.002787535
0.0047089,0.39221,0.5,10.128,0.0047794,-0.016187,1.0702,0.39221,0.5,10.128,0.0033482,0.00048591,-3.27E-06,0.0020804,-0.00085035,0.0039893,,0.130440443,-9.05817E-05
0.0051271,0.41248,0.5,10.128,0.00527,-0.015881,1.0701,0.41248,0.5,10.128,0.0035122,0.00058509,-2.57E-05,0.0023136,-0.00087852,0.0044285,,0.142024931,-0.000711911
0.0054898,0.43187,0.5,10.128,0.0054235,-0.015262,1.0674,0.43187,0.5,10.128,0.0037458,0.00072185,4.82E-05,0.0025852,-0.00089335,0.0046485,,0.152072022,0.00133518
0.005963,0.4504,0.5,10.128,0.0053844,-0.015562,1.0639,0.4504,0.5,10.128,0.0040509,0.00088204,5.01E-05,0.0028342,-0.00091173,0.0050408,,0.165180055,0.001387812
0.0065073,0.46812,0.5,10.128,0.0052897,-0.015713,1.061,0.46812,0.5,10.128,0.004419,0.00096732,6.38E-05,0.0032351,-0.00096355,0.0053605,,0.180257618,0.001767313
0.0070648,0.48504,0.5,10.128,0.0045844,-0.015252,1.0591,0.48504,0.5,10.128,0.0048899,0.0010471,9.47E-05,0.0036723,-0.0010756,0.0055674,,0.195700831,0.002623269
0.0077334,0.50122,0.5,10.128,0.0033411,-0.014621,1.055,0.50122,0.5,10.128,0.0054145,0.0012491,0.00023545,0.0040963,-0.0010618,0.005956,,0.214221607,0.006522161
0.0084162,0.51667,0.5,10.128,0.0022256,-0.014317,1.0518,0.51667,0.5,10.128,0.0058718,0.001435,0.00041526,0.0044546,-0.00095134,0.006506,,0.233135734,0.011503047
0.0090847,0.53142,0.5,10.128,0.0015859,-0.014736,1.0505,0.53142,0.5,10.128,0.006255,0.0014784,0.00059586,0.0048216,-0.00097846,0.0070928,,0.25165374,0.016505817
0.0097167,0.54551,0.5,10.128,0.0013318,-0.014754,1.0498,0.54551,0.5,10.128,0.0065839,0.001488,0.00079926,0.0052329,-0.001014,0.0076165,,0.269160665,0.022140166
0.01035,0.55896,0.5,10.128,0.00088594,-0.014518,1.0484,0.55896,0.5,10.128,0.0069803,0.0015574,0.00089908,0.0055214,-0.00097063,0.0081977,,0.286703601,0.024905263
0.011051,0.5718,0.5,10.128,-0.00010846,-0.014229,1.0465,0.5718,0.5,10.128,0.0074885,0.001765,0.001068,0.0058025,-0.00083014,0.008811,,0.306121884,0.029584488
0.011419,0.58405,0.5,10.128,-0.00085949,-0.013436,1.045,0.58405,0.5,10.128,0.0078779,0.0020498,0.0011794,0.0061576,-0.00061466,0.0088025,,0.316315789,0.03267036
0.01169,0.59575,0.5,10.128,-0.00071186,-0.013726,1.0445,0.59575,0.5,10.128,0.008057,0.002344,0.0011499,0.0065684,-0.00052325,0.0087545,,0.323822715,0.031853186
0.012078,0.6069,0.5,10.128,-0.00038593,-0.014976,1.0448,0.6069,0.5,10.128,0.0082342,0.0026847,0.0011464,0.0070464,-0.00051504,0.0088745,,0.334570637,0.031756233
0.012477,0.61755,0.5,10.128,-0.00052024,-0.015491,1.0435,0.61755,0.5,10.128,0.0085161,0.0029611,0.0012377,0.0075241,-0.00031061,0.0089136,,0.345623269,0.034285319
0.013039,0.6277,0.5,10.128,-0.00096648,-0.015741,1.0409,0.6277,0.5,10.128,0.0088452,0.003219,0.0013635,0.0079568,1.77E-06,0.0092765,,0.361191136,0.037770083
0.013732,0.63738,0.5,10.128,-0.0013854,-0.016572,1.0382,0.63738,0.5,10.128,0.0092342,0.0034883,0.0014842,0.0083204,7.63E-05,0.0099099,,0.380387812,0.041113573
0.014366,0.64661,0.5,10.128,-0.0016627,-0.01758,1.0354,0.64661,0.5,10.128,0.009678,0.0036967,0.0016605,0.0085974,6.46E-06,0.010456,,0.397950139,0.04599723
0.014902,0.65542,0.5,10.128,-0.0020057,-0.018184,1.0323,0.65542,0.5,10.128,0.010146,0.0038197,0.0019001,0.0088339,4.70E-05,0.010824,,0.412797784,0.052634349
0.015466,0.66381,0.5,10.128,-0.0023299,-0.018218,1.0292,0.66381,0.5,10.128,0.010576,0.0038635,0.0021501,0.0091374,0.0002876,0.011218,,0.428421053,0.059559557
0.015951,0.67207,0.5,10.128,-0.0023398,-0.017836,1.0255,0.67207,0.5,10.128,0.010925,0.0039044,0.0024493,0.0095915,0.00054801,0.011385,,0.441855956,0.067847645
0.016334,0.68032,0.5,10.128,-0.0021807,-0.01726,1.0218,0.68032,0.5,10.128,0.011262,0.0039428,0.0027196,0.0099373,0.00069637,0.011469,,0.452465374,0.07533518
0.016694,0.68858,0.5,10.128,-0.0020584,-0.016695,1.0184,0.68858,0.5,10.128,0.011589,0.0039076,0.002789,0.0099802,0.00065767,0.011818,,0.462437673,0.077257618
0.017141,0.69683,0.5,10.128,-0.0018835,-0.015657,1.0159,0.69683,0.5,10.128,0.011786,0.0037736,0.0028214,0.01006,0.00042805,0.012435,,0.474819945,0.078155125
0.017672,0.70509,0.5,10.128,-0.0016257,-0.014481,1.0134,0.70509,0.5,10.128,0.011808,0.0035492,0.0029497,0.010457,0.00017029,0.013078,,0.489529086,0.081709141
0.018016,0.71335,0.5,10.128,-0.0013492,-0.013443,1.0101,0.71335,0.5,10.128,0.01174,0.0032661,0.0031182,0.010914,-0.0001164,0.013378,,0.499058172,0.086376731
0.018271,0.7216,0.5,10.128,-0.0011118,-0.012274,1.0063,0.7216,0.5,10.128,0.011699,0.0031156,0.0033832,0.011323,-0.00032088,0.01352,,0.506121884,0.093717452
0.018558,0.72986,0.5,10.128,-0.001186,-0.011278,1.0029,0.72986,0.5,10.128,0.011754,0.0031635,0.0036586,0.011713,-0.00036136,0.013648,,0.514072022,0.10134626
0.018794,0.73811,0.5,10.128,-0.0017639,-0.010481,1.0002,0.73811,0.5,10.128,0.011911,0.0032434,0.0038216,0.011943,-0.00026824,0.013734,,0.520609418,0.105861496
0.019188,0.74637,0.5,10.128,-0.0024937,-0.010054,0.99731,0.74637,0.5,10.128,0.012112,0.0032811,0.0039421,0.012245,-0.00017988,0.014018,,0.531523546,0.109199446
0.019787,0.75463,0.5,10.128,-0.003034,-0.010168,0.99435,0.75463,0.5,10.128,0.012342,0.0033208,0.0039828,0.012762,-0.00020396,0.01447,,0.548116343,0.11032687
0.020295,0.76288,0.5,10.128,-0.0035488,-0.010549,0.99076,0.76288,0.5,10.128,0.012675,0.0034345,0.0040283,0.013051,-0.00022826,0.014865,,0.562188366,0.111587258
0.020841,0.77114,0.5,10.128,-0.0043014,-0.011528,0.98718,0.77114,0.5,10.128,0.013168,0.0036472,0.0042379,0.013137,-0.00014712,0.015377,,0.577313019,0.117393352
0.021566,0.7794,0.5,10.128,-0.0052935,-0.013248,0.9837,0.7794,0.5,10.128,0.013805,0.0038868,0.0044902,0.01357,0.00013638,0.015757,,0.597396122,0.124382271
0.022243,0.78765,0.5,10.128,-0.0064221,-0.015071,0.97982,0.78765,0.5,10.128,0.014563,0.0041523,0.004713,0.014206,0.0004766,0.015718,,0.616149584,0.130554017
0.022827,0.79591,0.5,10.128,-0.0077069,-0.016023,0.976,0.79591,0.5,10.128,0.015387,0.0043575,0.0050247,0.01446,0.0007941,0.015808,,0.63232687,0.139188366
0.023614,0.80416,0.5,10.128,-0.00913,-0.015627,0.971,0.80416,0.5,10.128,0.016146,0.0043049,0.0054681,0.014616,0.0011236,0.016465,,0.654127424,0.151470914
0.024385,0.81242,0.5,10.128,-0.010481,-0.014321,0.9646,0.81242,0.5,10.128,0.01672,0.0040656,0.0058626,0.015098,0.0012466,0.016951,,0.675484765,0.162398892
0.024782,0.82068,0.5,10.128,-0.011532,-0.01297,0.95861,0.82068,0.5,10.128,0.017066,0.003764,0.0061237,0.015612,0.0011005,0.016885,,0.686481994,0.169631579
0.024955,0.82893,0.5,10.128,-0.012126,-0.012731,0.95288,0.82893,0.5,10.128,0.017204,0.003312,0.0063233,0.015923,0.00088604,0.016784,,0.691274238,0.175160665
0.0041363,0.030909,0.5,10.144,0.0016268,0.021315,0.78243,0.030909,0.5,10.144,0.00031135,-8.03E-05,-0.00043583,0.0022035,-7.01E-05,0.0057577,,0.114578947,-0.012072853
0.0050339,0.066184,0.5,10.144,0.0039582,0.015054,0.91272,0.066184,0.5,10.144,0.00075496,-6.01E-05,-0.00070671,0.0025904,-0.00040459,0.0067224,,0.139443213,-0.019576454
0.0045585,0.10006,0.5,10.144,0.006426,0.0039594,0.96414,0.10006,0.5,10.144,0.00094445,5.22E-05,-0.00041639,0.0021904,-0.0005263,0.0059821,,0.126274238,-0.011534349
0.0037854,0.13258,0.5,10.144,0.007829,-0.0019056,0.99649,0.13258,0.5,10.144,0.00098976,3.07E-05,-0.00015304,0.0017787,-0.00029922,0.0048024,,0.104858726,-0.004239335
0.0032591,0.16379,0.5,10.144,0.0081688,-0.009287,1.0194,0.16379,0.5,10.144,0.0010672,2.93E-05,-0.00020584,0.0015479,-0.00027122,0.0039032,,0.090279778,-0.005701939
0.0033178,0.19372,0.5,10.144,0.00803,-0.014006,1.0311,0.19372,0.5,10.144,0.0012332,0.00011537,-0.0002485,0.0014532,-0.00031729,0.0039493,,0.091905817,-0.006883657
0.0035822,0.22242,0.5,10.144,0.0075895,-0.01621,1.0465,0.22242,0.5,10.144,0.0015166,0.00018468,-0.00026796,0.0014916,-0.0004028,0.0041563,,0.099229917,-0.007422715
0.0034421,0.24993,0.5,10.144,0.007081,-0.016363,1.0565,0.24993,0.5,10.144,0.0018152,0.00027773,-0.00014561,0.0014723,-0.00045784,0.0035968,,0.09534903,-0.004033518
0.0032885,0.27629,0.5,10.144,0.0067041,-0.014821,1.0611,0.27629,0.5,10.144,0.0020289,0.00033185,-4.61E-05,0.0014445,-0.00053904,0.0031035,,0.091094183,-0.001277008
