K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0026942,0.91149,0.5,1.3137,0.00078062,-0.011322,1.0259,0.91149,0.5,1.3137,0.0015354,0.00053604,0.00054696,0.001569,6.20E-05,0.0022839,,0.074631579,0.015151247
0.0030405,0.91975,0.5,1.3137,0.00041063,-0.0088142,1.0226,0.91975,0.5,1.3137,0.0016142,0.00061096,0.00063746,0.0018367,-1.33E-05,0.0026302,,0.084224377,0.017658172
0.0034394,0.92801,0.5,1.3137,-0.00029023,-0.0061837,1.0188,0.92801,0.5,1.3137,0.0016515,0.00070671,0.00070751,0.0022677,-0.00019107,0.0029595,,0.095274238,0.019598615
0.0038612,0.93626,0.5,1.3137,-0.0013132,-0.0035417,1.0154,0.93626,0.5,1.3137,0.0016272,0.00078465,0.00077112,0.0027129,-0.00038528,0.0033823,,0.106958449,0.021360665
0.0041141,0.94452,0.5,1.3137,-0.0026571,-0.0010758,1.0122,0.94452,0.5,1.3137,0.0015555,0.00080211,0.00080504,0.0029516,-0.00055663,0.0037212,,0.113963989,0.022300277
0.004096,0.95277,0.5,1.3137,-0.0039332,0.0015149,1.0077,0.95277,0.5,1.3137,0.0014786,0.00078336,0.00074444,0.0030047,-0.00077855,0.0037086,,0.113462604,0.020621607
0.0039607,0.96103,0.5,1.3137,-0.0045723,0.0043776,1.0019,0.96103,0.5,1.3137,0.0014381,0.00076958,0.00062337,0.0030229,-0.001023,0.0034604,,0.109714681,0.017267867
0.0037625,0.96929,0.5,1.3137,-0.0043785,0.0067401,0.99737,0.96929,0.5,1.3137,0.0014511,0.00076062,0.00051627,0.0030058,-0.0011588,0.0030681,,0.104224377,0.014301108
0.0035096,0.97754,0.5,1.3137,-0.0035232,0.008083,0.99418,0.97754,0.5,1.3137,0.0015062,0.00076752,0.00042214,0.0029603,-0.0011473,0.0025528,,0.097218837,0.011693629
0.0033206,0.9858,0.5,1.3137,-0.0022476,0.0094388,0.99,0.9858,0.5,1.3137,0.001576,0.00079577,0.0003309,0.0029676,-0.001027,0.0020976,,0.09198338,0.009166205
0.0032304,0.99405,0.5,1.3137,-0.00078445,0.011592,0.98425,0.99405,0.5,1.3137,0.0016457,0.00081133,0.00026343,0.0030074,-0.00082597,0.0018077,,0.089484765,0.00729723
0.0031415,1.0023,0.5,1.3137,0.00067848,0.01396,0.97747,1.0023,0.5,1.3137,0.001716,0.00079328,0.0002138,0.0029938,-0.00061482,0.0015732,,0.087022161,0.005922438
0.0029979,1.0106,0.5,1.3137,0.0020518,0.016093,0.97027,1.0106,0.5,1.3137,0.0017758,0.00075392,0.00015666,0.0029059,-0.00049062,0.0013142,,0.083044321,0.004339612
0.0028149,1.0188,0.5,1.3137,0.0032574,0.017687,0.96327,1.0188,0.5,1.3137,0.0018028,0.00071548,7.21E-05,0.0027497,-0.00046459,0.0010774,,0.077975069,0.00199723
0.0026171,1.0271,0.5,1.3137,0.004186,0.018344,0.95714,1.0271,0.5,1.3137,0.0017836,0.00069313,-5.16E-05,0.0025314,-0.0004836,0.00091907,,0.072495845,-0.001429363
0.0024463,1.0353,0.5,1.3137,0.0047762,0.018056,0.95282,1.0353,0.5,1.3137,0.0017225,0.00068493,-0.00018352,0.0022721,-0.00051353,0.00089795,,0.067764543,-0.005083657
0.0023392,1.0436,0.5,1.3137,0.0050503,0.01694,0.9507,1.0436,0.5,1.3137,0.0016444,0.00067573,-0.000269,0.0019932,-0.00054266,0.0010408,,0.064797784,-0.007451524
0.0022899,1.0518,0.5,1.3137,0.005112,0.015108,0.95037,1.0518,0.5,1.3137,0.0015855,0.00065622,-0.00028616,0.0017242,-0.00055237,0.0012701,,0.063432133,-0.00792687
0.0022558,1.0601,0.5,1.3137,0.0051195,0.012931,0.9513,1.0601,0.5,1.3137,0.0015703,0.00062985,-0.00024409,0.0014937,-0.00050921,0.0014476,,0.062487535,-0.006761496
0.0022154,1.0684,0.5,1.3137,0.0051833,0.010932,0.95317,1.0684,0.5,1.3137,0.0015995,0.00059207,-0.00017691,0.0013146,-0.00040435,0.0015167,,0.061368421,-0.004900554
0.0021734,1.0766,0.5,1.3137,0.0053026,0.0094022,0.95528,1.0766,0.5,1.3137,0.0016518,0.00053429,-0.00011837,0.0011806,-0.00027481,0.0015144,,0.060204986,-0.003278947
0.0021361,1.0849,0.5,1.3137,0.0054412,0.0083825,0.95668,1.0849,0.5,1.3137,0.0016926,0.00046279,-7.72E-05,0.0010748,-0.00016861,0.0015048,,0.059171745,-0.002138504
0.0021018,1.0931,0.5,1.3137,0.0055922,0.0077368,0.95717,1.0931,0.5,1.3137,0.0016935,0.00038838,-5.39E-05,0.00098226,-0.00011436,0.0015278,,0.058221607,-0.001493075
