K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.014044,1.0436,0.5,6.2666,-0.0069864,0.051524,0.24281,1.0436,0.5,6.2666,0.0077254,-0.00024832,0.0031844,0.0088355,0.0014627,0.011528,,0.389030471,0.088210526
0.012964,1.0518,0.5,6.2666,-0.007489,0.048026,0.22461,1.0518,0.5,6.2666,0.0076097,-0.00031817,0.0026922,0.0083921,0.0016546,0.0099263,,0.359113573,0.074576177
0.011701,1.0601,0.5,6.2666,-0.0079911,0.0423,0.20956,1.0601,0.5,6.2666,0.0074965,-0.0003718,0.0021875,0.0078377,0.0016588,0.008067,,0.324127424,0.060595568
0.010613,1.0684,0.5,6.2666,-0.0086017,0.034649,0.19731,1.0684,0.5,6.2666,0.007304,-0.00046725,0.0016561,0.0071358,0.0013783,0.0067859,,0.29398892,0.045875346
0.0096424,1.0766,0.5,6.2666,-0.009125,0.027433,0.18889,1.0766,0.5,6.2666,0.006935,-0.00054558,0.0010916,0.0063331,0.0010696,0.0060167,,0.267102493,0.030238227
0.0086991,1.0849,0.5,6.2666,-0.0096407,0.022703,0.18418,1.0849,0.5,6.2666,0.0063838,-0.0005768,0.00056073,0.0054859,0.00083309,0.0055285,,0.240972299,0.015532687
0.0079746,1.0931,0.5,6.2666,-0.010069,0.021105,0.18354,1.0931,0.5,6.2666,0.0057892,-0.00057635,0.0001858,0.0048906,0.00062785,0.0052694,,0.220903047,0.005146814
0.0075306,1.1014,0.5,6.2666,-0.010024,0.020857,0.18641,1.1014,0.5,6.2666,0.0052634,-0.00053466,-8.56E-05,0.0045628,0.00040436,0.005235,,0.208603878,-0.002371191
0.0072049,1.1096,0.5,6.2666,-0.0098136,0.020529,0.19148,1.1096,0.5,6.2666,0.0048211,-0.00047695,-0.00032451,0.0042606,0.00014393,0.005328,,0.199581717,-0.008989197
0.0068895,1.1179,0.5,6.2666,-0.0098366,0.019561,0.19882,1.1179,0.5,6.2666,0.0044532,-0.00042377,-0.00049245,0.0039522,-1.58E-07,0.0053737,,0.190844875,-0.013641274
